id,hit_rate
8555262,0.890410959
13472856,0.97260274
4997701,0.490410959
6098460,0.208219178
13562988,0.939726027
10284248,0
13693167,1
12988363,0.950684932
13507453,0.991780822
7733556,0.989041096
3870498,0.909589041
11845428,0.879452055
13559442,0.997260274
6055788,0
5560996,1
7009859,1
4196534,0.873972603
5797674,0.887671233
11040063,0.821917808
9854386,0
3861983,0.912328767
6941366,0.898630137
8584204,0.24109589
13328309,0.865753425
4747661,0.989041096
3133222,0.989041096
6133627,0.835616438
13817382,1
6092132,0.860273973
12696877,0.17260274
13764291,0.016438356
12306242,0.920547945
12783092,0.98630137
12204119,0.950684932
11871819,0.936986301
8943604,0.835616438
10521694,0.994520548
3164739,0.02739726
13224434,0.994520548
13187834,0.926027397
12672663,0.02739726
5333851,0.178082192
13433917,0.145205479
7342622,0.128767123
7204769,0.846575342
6237028,0.904109589
10040245,0.887671233
9133633,0.904109589
6730764,0
9490090,0.906849315
13683549,0.205479452
2296907,0
12763844,0.180821918
11682354,0.64109589
4129294,0.926027397
11239322,0.939726027
11681463,0.912328767
13453605,0.15890411
13170372,0
13095645,0.945205479
13855371,0.191780822
6090478,0.920547945
2134284,0.501369863
8102643,0.024657534
10228915,0.917808219
2003928,0.865753425
13526631,0.419178082
13515933,0.238356164
13645444,0.934246575
2997167,0.704109589
3719278,0.523287671
12568876,0.843835616
3605545,0.934246575
4066042,1
706493,0.884931507
13781070,0.120547945
13801809,0.904109589
11942482,0.421917808
11719801,1
11653388,0.15890411
4880925,1
7159620,0.035616438
3412992,0.473972603
7390288,0.942465753
6574265,0
3979378,0.369863014
8950343,1
11800675,1
8701167,0.824657534
11145728,0.005479452
7480950,0.947945205
10394457,1
6139220,0.82739726
5630600,0.997260274
5839596,0.210958904
3653657,0
13410037,0.936986301
10522365,0.175342466
13585907,0.42739726
937720,0.983561644
9577628,0.994520548
11759268,0.545205479
6986924,0.339726027
6198037,0.254794521
9653595,0.049315068
13336773,0.019178082
8922826,0.942465753
1672447,0.904109589
1127311,0.821917808
641013,0.923287671
13725440,0.216438356
3545424,0.156164384
11890947,0.909589041
7440448,0.002739726
13870924,0.230136986
3655962,0.884931507
4068885,0.98630137
6119361,0.063013699
11259678,0.008219178
13337057,0.024657534
10307039,0.852054795
8689461,0.008219178
7291379,0.863013699
11717653,0.517808219
5917736,0.997260274
13318415,0.104109589
11851315,0.975342466
9489793,0.983561644
462375,0.079452055
11681135,0.260273973
1010079,0.931506849
13729947,0.2
11321106,0
7227572,0.767123288
13674626,0.934246575
5113536,0.767123288
1072842,0.4
8992670,0
3615821,0.887671233
13332539,0.117808219
13866589,1
12210557,0.509589041
13839288,0.98630137
5845497,0.084931507
13138772,0.010958904
4840036,0.073972603
798268,0.054794521
2927366,0.832876712
3468709,0
6079745,0.230136986
3469010,0
10654348,0
10562250,0.967123288
11399512,0.060273973
6488434,0.868493151
13659580,0.038356164
12471749,0.019178082
198692,0.805479452
9471894,0.789041096
3468995,0
9352522,0.317808219
8591714,0.830136986
1177477,0.504109589
4447949,0.156164384
13475352,0.024657534
7181423,0.846575342
13814035,0.019178082
13805945,0.010958904
6476350,0
11824929,0.021917808
5812460,0.895890411
2228529,0.989041096
6002387,0.931506849
1004842,0.947945205
4341122,0.969863014
9030854,0.032876712
3627080,0.030136986
1003174,0.98630137
12956109,0.975342466
1007156,0.863013699
10503382,0.857534247
9919014,0.824657534
3664143,0
4483919,0.931506849
224140,0.947945205
502692,0.917808219
6680475,0.071232877
7262891,0.997260274
13766499,0.002739726
12611758,0.2
3569193,0
7855822,1
1220731,0.912328767
12984584,0.923287671
504743,0.920547945
13361459,0.120547945
451046,0.961643836
4809307,0.123287671
4711019,0.550684932
746233,0.865753425
2707639,0.750684932
13342497,0.156164384
11097250,0.265753425
6345235,0.643835616
6902290,0
13193658,0.150684932
3510645,0.991780822
1101470,0.961643836
13864534,0.01369863
9489986,0.994520548
4525925,0.082191781
9489312,0.915068493
7091392,0.323287671
5720705,0.123287671
2243256,0.928767123
5278064,0.271232877
3240726,0.728767123
13814070,0.967123288
13634449,0
13547047,0.016438356
6833927,0.221917808
9750195,0.824657534
6604466,0.904109589
10503256,0.931506849
181283,0.838356164
2425702,0.950684932
3571771,0.016438356
723711,0.753424658
359838,0.832876712
13711374,0.115068493
6600860,0.430136986
1081159,0.915068493
1932564,0.336986301
947476,0.805479452
3800932,0.912328767
13670460,0.005479452
10496646,0.589041096
2487317,0.731506849
510428,0.808219178
11741572,0.082191781
7694740,0.04109589
13208114,0.838356164
12368493,0.189041096
7666234,0.002739726
6779601,0
12005913,0.947945205
13775219,0.978082192
7288325,0.969863014
3731702,0.169863014
9367761,0.276712329
7762068,0
11744463,0.978082192
8609313,0.339726027
13480618,0.945205479
2547043,0.868493151
11906329,1
5253705,0.010958904
1320702,0.830136986
2502282,0.838356164
11939421,0.676712329
5615111,0.095890411
3369288,0.726027397
9840819,0.928767123
10495763,0.060273973
13477839,0.95890411
927665,0.876712329
6629103,0.805479452
13019684,0.054794521
10946536,0.898630137
12428807,0.030136986
13788032,0.180821918
8889484,1
9281448,0
3710647,0
12607728,0
1433148,0.345205479
13344306,0.005479452
11689082,0.010958904
4151817,0.975342466
11033330,0.106849315
8149742,0.112328767
1220018,0.084931507
3332682,0.947945205
13752455,0.010958904
3201026,0.97260274
11868504,0.887671233
6570453,0.780821918
6871286,0.005479452
6838491,0.369863014
693579,0.178082192
3413201,0.468493151
1004524,0.947945205
13825699,0.452054795
10153699,0.021917808
11570482,0.909589041
9751948,1
8670896,0.97260274
13376932,0.098630137
9954592,0.750684932
13685283,0.22739726
13697902,0
13357643,0.112328767
9183332,0.824657534
8939481,0.890410959
13688114,0.449315068
9536897,0.926027397
13643578,0.098630137
10697548,0
12149022,0.983561644
11602234,0.452054795
4863601,0.860273973
5979402,0.02739726
13169851,0.016438356
5268227,0.906849315
1352677,0.208219178
12808244,0
2448184,0.671232877
13238793,0.991780822
331194,0.021917808
8132441,0.153424658
12489371,0.317808219
7054862,0
13174149,0.046575342
13720958,0.082191781
12294656,0.01369863
12993367,0.857534247
8365965,0.928767123
6094424,0.21369863
10085678,0.490410959
5632809,0.383561644
4792633,0.128767123
4661911,0.468493151
6019522,0.112328767
11244715,0.679452055
7638748,0.915068493
3449241,0.82739726
13810450,1
1059782,0.610958904
3664734,0.780821918
5631300,0.126027397
12758662,0.175342466
8759590,0.134246575
5890940,0.695890411
2122584,0.920547945
13509383,0.02739726
13622205,0.024657534
9238797,0
6690555,0
13126235,0.145205479
13601938,0.854794521
3339913,0.928767123
13859653,0.153424658
8674386,0.939726027
13607323,0.879452055
7452944,0.901369863
6259606,0.871232877
11720963,0
2716736,1
8611184,0.852054795
1166766,0.824657534
6847445,0
13077550,1
4424457,0.994520548
9591834,0.989041096
1347072,0.145205479
149548,0.890410959
13789226,0.97260274
6363127,0.704109589
8775559,0
9258848,0.802739726
13858804,0.920547945
7787180,0.101369863
13590781,0.189041096
13845754,0.180821918
4165572,0.980821918
13205698,0.101369863
12209549,0.854794521
3697810,0.180821918
5048035,0.887671233
10384108,0
3931006,1
1815898,0.164383562
561997,0.912328767
13082843,0.893150685
1970541,0.728767123
13575509,1
13467362,0.824657534
3382332,0.024657534
11951261,0.980821918
9007303,0
5143984,0.309589041
12858067,0.975342466
11902845,0.947945205
3449127,0.890410959
5694066,0.978082192
12766344,0.81369863
12519962,0.97260274
11323848,0.789041096
2689143,0.02739726
149565,0.545205479
1066097,0.843835616
13059885,0.594520548
11125965,0.873972603
2196074,0.545205479
13862738,0.021917808
7731551,0.109589041
4760415,0.087671233
4165427,0.991780822
7763124,1
9976151,0.879452055
1570908,0.978082192
2686729,0.079452055
1471989,0.778082192
2093833,0.95890411
10773697,0.805479452
12519095,0.331506849
13789402,0.980821918
13411931,0.01369863
5334268,0.55890411
204718,0.821917808
12290215,0.923287671
12410654,0.945205479
3678367,1
11803156,0.309589041
7413182,0.901369863
5380942,0.597260274
8935398,0.389041096
11949950,0.928767123
13030992,0.676712329
2626786,0.002739726
7247069,0
8730196,0.928767123
6902403,0.879452055
7202934,1
9957828,0.087671233
9118433,0.010958904
11636979,0.084931507
10839886,0
7206167,0.961643836
13020762,0
9175040,0.797260274
1574434,0.873972603
1987740,0.780821918
7147655,0.857534247
168415,0.879452055
273134,0.868493151
12251911,0.747945205
1141249,0.923287671
11611878,0.778082192
269843,0.876712329
13751590,0.010958904
5443046,0
12175664,0.736986301
11869998,0
13578513,0
13253007,0.175342466
9429750,0
13437317,0
13444143,0.942465753
10656070,0.106849315
10068318,0.835616438
12340720,0
3146930,0
6656139,0.057534247
12900633,0.649315068
3639029,1
2586937,0
9334150,0
6302497,0.857534247
13466414,0.208219178
7742041,0.742465753
10755207,0.682191781
6862648,0.843835616
6958378,0.95890411
13169272,1
8014589,0.846575342
9793857,0
921185,0.723287671
6923319,1
13164809,1
896857,0.726027397
6901647,1
4215474,0.997260274
3884425,0.367123288
9608036,0
11464207,0.169863014
13598709,0.169863014
7290148,0
13639832,0.063013699
13882933,0.98630137
11966934,0.915068493
5976932,0
12953753,0.175342466
9787280,0.871232877
12359801,0.282191781
13635987,0.167123288
13816207,0.243835616
5067573,0.843835616
1166965,1
1166957,1
2886805,0.953424658
5525476,1
12765951,0.873972603
13879939,0.183561644
7145884,0.780821918
1575045,1
9406533,0.421917808
968243,0.030136986
5077981,1
13171019,1
6715264,0.917808219
13547079,0.997260274
865758,0.991780822
4288624,1
5696748,1
5974821,0.969863014
12659266,0.635616438
12740955,0.936986301
7350590,0
12857084,0
7055329,0.421917808
4138112,0.15890411
581595,0.723287671
3415856,0.169863014
5696509,1
6838838,0.380821918
9012696,0.816438356
13844245,0.931506849
7034310,0.073972603
13066728,0.956164384
13864149,0.936986301
11921135,0.463013699
10091360,0.131506849
10310890,0.219178082
13386894,0.931506849
7172267,0.904109589
8306500,0.865753425
8207321,0.895890411
768310,0.197260274
804571,0
10676929,0.156164384
1778268,0.816438356
8148639,0.947945205
9940918,0.128767123
13511948,0.150684932
11892428,1
4287220,0.443835616
599878,1
13616511,0.684931507
5982342,0.997260274
13654587,0.046575342
12089286,0.906849315
10830552,0.928767123
10074977,0
8816340,0.030136986
7228216,0.42739726
12295197,0.917808219
5934381,0.115068493
10404988,0.432876712
7514292,0.97260274
12138062,0.939726027
2378206,0.873972603
10900490,0.912328767
12777922,0.106849315
13171486,0.076712329
13344557,0.142465753
13592347,0.046575342
13169310,0.052054795
11585578,0.909589041
7803662,0.498630137
13150441,0.950684932
13730668,0.243835616
4809716,0.879452055
4397010,0.128767123
222817,0.909589041
13733272,0.005479452
7901518,0.983561644
3199225,0.753424658
13651242,0.126027397
10550846,0.860273973
13829322,0.238356164
11075994,0
12793677,0.849315068
10811907,0.969863014
13171564,0.019178082
1630071,0.98630137
13237299,0.460273973
13744781,0
4289027,0.945205479
8909239,0.090410959
7020027,0
13005689,0.167123288
7810094,0
5386584,0.838356164
9169162,0.824657534
13264051,0
909782,0.654794521
11083818,0.742465753
10039280,0.115068493
2857759,0.64109589
5068534,0.293150685
8889627,0.849315068
9663366,0.961643836
366811,0.2
9732609,0.556164384
7660098,0.210958904
11943472,0.857534247
6831737,0.509589041
1018352,0.42739726
6258877,0.994520548
9996130,0.95890411
13689203,0.783561644
8106406,0.923287671
10372929,1
3499123,0.906849315
2359785,0.931506849
7472478,0
2111987,0.994520548
409649,0.846575342
3738133,0.994520548
443994,0.887671233
6290317,1
5659713,0.926027397
13561871,0
8608874,0.035616438
11904884,0.120547945
7149563,0
13354732,0
5086778,0.934246575
7741989,0.605479452
7227111,0
6934289,0.978082192
1030627,0.509589041
3732214,0.980821918
570312,0.580821918
7205740,0.254794521
63285,0.126027397
6187081,0.898630137
12805681,0.005479452
3617672,0.865753425
2391912,0.019178082
8484477,0.769863014
12629781,0.915068493
5751783,0.282191781
3953783,0.936986301
11090048,0.860273973
1276350,0.876712329
11379543,0.509589041
13027779,0.82739726
1688146,1
5794114,0.934246575
8509032,0.926027397
13206624,0.8
9792961,0.120547945
10588878,0
9067929,0.920547945
13208909,0.989041096
13745132,0.95890411
12969968,0.783561644
11956252,0.42739726
7217227,0.983561644
10921166,0.673972603
7859927,0.936986301
7311909,0.964383562
743453,0.769863014
7917250,0.246575342
10920719,0.506849315
8867941,0.852054795
5966039,0
13815595,0.989041096
10455082,0.967123288
13714460,0.482191781
7717507,0
13467793,0.123287671
6719243,0.991780822
4226828,0.712328767
1292197,0.846575342
9565781,0.616438356
3895858,0.347945205
6810576,0.805479452
13396887,0.997260274
10365445,0.498630137
7237234,0.087671233
9154405,0
12492081,1
1713841,0.435616438
6174590,0.923287671
2532639,0.917808219
6956419,0.77260274
6445609,0
13113841,0.969863014
7677084,0.043835616
1596232,1
13717345,0.994520548
3053005,0.936986301
7824699,0.493150685
3878470,0.909589041
3937601,0.531506849
8312088,0.865753425
1552090,0.860273973
5603755,0.690410959
8022668,0.747945205
1950115,0.816438356
3554422,0.21369863
13842301,0.030136986
5482404,0.728767123
8240779,0.268493151
6273139,0.298630137
12998727,0.021917808
6559096,0.263013699
1931512,0.134246575
13547474,0.238356164
67441,0.24109589
871102,0.994520548
6730427,0
13622642,0.539726027
4856774,0
13849447,0.005479452
13880019,1
10966782,0.865753425
13173162,0.989041096
12935282,0.520547945
13803383,0.016438356
10684962,0.991780822
5934019,0
5204600,0.150684932
13819196,0.016438356
13515952,0.068493151
9048304,0.728767123
1494013,0.989041096
6993604,0
4892238,0.84109589
8783914,0
13707426,0.024657534
13609394,0.120547945
13823977,1
7484137,0.994520548
5976812,0.989041096
9048894,0.95890411
2021509,0.879452055
9048498,1
12389863,0
8653234,0
918743,0.616438356
10077852,0
3817964,0
13858976,0.024657534
1110810,0.923287671
2519814,1
12874907,0.084931507
3896399,0.520547945
13415700,0
1387427,0.978082192
8990587,0
13281930,0
9921494,0.536986301
13787091,0.21369863
9116968,0.230136986
10343860,0.835616438
6899514,0
3702714,0
8407570,0
12452170,0.967123288
13429405,0.208219178
4047173,0
12158621,0.95890411
12708504,0.873972603
11870257,0.117808219
7009827,0
2465768,0.410958904
5941796,0.547945205
7791700,0.054794521
10686319,0.923287671
13799329,0.131506849
8099944,0
3373877,0.180821918
5604274,0.569863014
10542020,0.950684932
13114037,0.010958904
2150141,0.931506849
11842685,0.104109589
13357552,0.767123288
3604484,0
4227841,0.991780822
4277367,0.893150685
5287279,0.008219178
11741590,0.380821918
13847223,0.008219178
7206957,0
9974191,0.994520548
13029665,0.961643836
11745423,0.263013699
10387658,0.950684932
8259733,1
13137165,0.989041096
13136775,0.989041096
12389644,0.087671233
9451858,0.742465753
1183345,0.375342466
1980637,0.980821918
7922695,0.917808219
6465828,0.008219178
7117653,0.956164384
11088250,0.210958904
13547144,0
7648714,0.989041096
6438375,0.049315068
3552288,0
10056796,0
10069156,0.917808219
862143,0.991780822
10686178,1
7226205,0.97260274
6297581,0.2
8342717,0.473972603
7064912,0.216438356
6215455,0
13137280,0.989041096
13830282,0.969863014
12594021,0.964383562
9975168,0.997260274
13468359,0.079452055
13577393,0.063013699
9598719,0.005479452
7206709,0
9926568,0.991780822
6453140,0.794520548
12254274,0.97260274
13857896,0.24109589
11039369,0.873972603
13842265,0.019178082
13314360,0.005479452
13881033,0.032876712
10679320,0
11743429,0.378082192
7205486,0
5353270,0.35890411
6237918,0.764383562
13204410,0.410958904
13771670,0.97260274
13657511,0.021917808
13131810,0.989041096
3415900,0.42739726
4578787,1
6297376,0.219178082
12588758,0.961643836
3168608,0.969863014
3904912,0.17260274
6731950,0.967123288
6350025,0.728767123
13714897,0
659076,0.967123288
3678877,0
9171569,0.980821918
1285158,1
5303006,0.98630137
6376806,0.882191781
1285153,1
12178228,0.926027397
7692623,0.98630137
9428718,0.860273973
12420381,0.128767123
13843995,0.024657534
7134575,0
10012846,0.742465753
5523895,0.336986301
460016,0.879452055
8132358,0.934246575
497584,0.873972603
8014821,0.967123288
12954201,0.44109589
13815250,0.024657534
13732088,0.010958904
7637294,0.246575342
7162580,1
13674974,0.030136986
13380658,0.909589041
13029741,0.150684932
13551819,0.038356164
13356655,0.997260274
13683687,0.046575342
5078286,0.928767123
12875002,0
13058899,0.945205479
13300889,0.052054795
4694089,0.978082192
5296043,0.98630137
7089828,0.98630137
9171750,0.945205479
9011841,1
6025966,0.726027397
11818868,1
2351881,0.421917808
12974121,0.02739726
11457471,0.024657534
12853826,0.906849315
13314608,0.117808219
7227843,0
8357014,0.232876712
3688119,0
12452863,0.805479452
12108684,0.260273973
460007,0.860273973
9339065,0.684931507
7143938,0.405479452
4030908,0.97260274
7242164,0
10467463,0.024657534
9862011,0
606548,0.490410959
6976070,0.452054795
5303387,0.98630137
5794886,0.235616438
5780850,0.210958904
8713570,0.005479452
863996,0.224657534
5302973,0.98630137
5913874,0.2
12005791,0.052054795
960200,0.989041096
13867770,0.04109589
11526884,0.764383562
11164803,0.35890411
12311901,0.01369863
12229933,0.054794521
6970177,0.306849315
4151560,1
13420018,0.150684932
11283801,0.545205479
4768487,0
3424788,0
7276134,0
7735061,0.898630137
7829554,0.805479452
13780577,0.594520548
8234751,0.819178082
3478450,0.980821918
7010686,0.016438356
6813987,0.876712329
272822,0.646575342
7545124,0.054794521
10540937,0.742465753
5486512,0.512328767
5861096,0
6635537,0.095890411
7228293,0
11316983,0
2660215,0.928767123
3184098,0.805479452
13038141,0.063013699
2138460,0.17260274
10001070,0.764383562
8031755,0.671232877
9478499,0.838356164
10441140,0.849315068
6766544,0.191780822
3215249,0.191780822
10429043,0.849315068
7161418,0.191780822
13881744,0.210958904
10441449,0.849315068
10441369,0.849315068
10441420,0.849315068
3211214,0.191780822
9463533,0.846575342
5022304,0.926027397
6811166,0.18630137
9683906,0.769863014
9140315,0.369863014
13882245,0.580821918
1407938,0.920547945
2665030,0.019178082
13641663,0.915068493
12972764,0.989041096
9370312,0.117808219
7070498,0
7161348,0.169863014
3211144,0.178082192
10433905,0.849315068
3134239,0.180821918
7208252,0
7461395,0.301369863
13042392,0.621917808
10788941,0
7266148,0
7111404,0
12571345,0.95890411
7288090,0
9307233,0
12715649,0.15890411
7161504,0.265753425
3697601,0.509589041
1433157,0.887671233
7207480,0
7205296,0
9463564,0.857534247
12704202,0.487671233
6077281,0.895890411
2678584,0
3022917,0.41369863
13295976,0.457534247
3741680,0.991780822
9463342,0.846575342
5383762,0.449315068
10441486,0.849315068
10441315,0.849315068
10441267,0.849315068
3154689,0.191780822
3395190,0.082191781
7113385,0.279452055
11143129,0.734246575
7161440,0.191780822
5392719,0.904109589
12091568,0.01369863
5424091,0.649315068
8783767,1
5698490,0.95890411
10729210,0.975342466
9238291,0.394520548
653299,0.750684932
8206440,1
13580595,0.978082192
1407941,0.895890411
10122925,0
13016622,0.002739726
8387289,0.75890411
13334232,0.624657534
7159403,0.191780822
7206083,0.139726027
4024813,0.953424658
13461535,0.093150685
13674234,0.956164384
9463507,0.846575342
11085418,0.780821918
7161384,0.191780822
9479172,0.77260274
6809063,0.002739726
10429389,0.849315068
3694798,0.676712329
6463671,0
11788420,1
7161311,0.191780822
12311898,0.898630137
7460904,0
13293601,0.079452055
12712246,0.945205479
7564319,0.101369863
11477996,0.175342466
12543179,0
8226035,0.095890411
12953873,0.832876712
5429324,0.520547945
11550230,0.98630137
992887,0.912328767
10505300,0.367123288
208181,0.964383562
1183581,0.816438356
12008121,0.912328767
7114490,0.835616438
1388706,0.876712329
13360252,0.01369863
13550349,0.191780822
233413,0.8
7090727,0.805479452
9939768,0.797260274
2459375,0.115068493
13156901,0.068493151
12730492,0.112328767
11262578,0.767123288
10921407,0.024657534
5657222,0.024657534
5347396,0.945205479
4903297,0.994520548
9347737,0.821917808
10155279,0.753424658
10701915,0.863013699
7113081,0
8013147,0.835616438
6226073,0.424657534
7649279,0.945205479
12811529,0.115068493
13836187,0.120547945
12607440,0.383561644
8254594,0
12791954,0
3060283,0.068493151
8796006,0.030136986
1655640,0.449315068
5826321,0
1008877,0.75890411
11510917,0.8
12174756,0.84109589
10707681,0.934246575
614111,0.263013699
2220293,0.761643836
13360689,0.145205479
2256788,0
3791743,0.846575342
2414042,0.895890411
11638331,1
8672808,0
10725444,0.098630137
13007723,0.221917808
13047876,0.235616438
13783020,0.035616438
13623394,0.82739726
13006563,0.956164384
12628451,0.953424658
6969220,0.912328767
13005688,0.961643836
12632530,0.945205479
12948812,0.019178082
5550639,0.961643836
12587027,0.687671233
7262031,0
12651745,0.090410959
13857636,0.22739726
12720024,0.520547945
9014988,0.18630137
9328063,0.712328767
13409405,0.005479452
13075402,0
12283715,0.068493151
7157853,0
4672107,0.161643836
9465802,0
11948985,0.38630137
7763971,0.805479452
12437467,0.139726027
9563362,0.408219178
5900092,0.926027397
12766029,0.936986301
350486,0.978082192
9390365,0.150684932
3176591,0.01369863
4745485,0.18630137
11146354,0.490410959
13230412,0
8294831,0.964383562
11554069,0.334246575
11327536,0.317808219
13715806,0.134246575
13266791,0.446575342
7247140,0
8371101,0.136986301
12271731,0.123287671
3630654,0.219178082
9866615,0.509589041
13870655,0.243835616
12707432,0.865753425
13877180,0
2811657,0.876712329
13634611,0.019178082
3954485,0.098630137
12306984,0.578082192
4738551,0.693150685
7760716,0.975342466
12169249,0.350684932
7146803,0
13439943,0.126027397
1682356,0.449315068
11479666,0.090410959
13656071,0.769863014
11866823,0.942465753
3931160,0.37260274
5359076,0.75890411
6940012,0.01369863
3363247,0
13039978,0.876712329
11758272,0.408219178
6623640,0.923287671
13221253,0.235616438
13219303,0.082191781
7195963,0
10678238,0.978082192
10227292,0.967123288
1937634,0.854794521
10342627,0.290410959
6881809,0.983561644
13347206,0.230136986
11187029,0.057534247
2739738,0
12524046,0.216438356
13314567,0.01369863
8871030,0.821917808
7905281,0.947945205
7346579,0.956164384
552350,0.961643836
9577168,0.509589041
11674982,0.142465753
10229337,0.323287671
12172061,0.421917808
9752481,1
11140657,0.98630137
9913976,0.136986301
13882606,1
4568472,0.835616438
9841458,0.978082192
2876212,0.865753425
8325493,0.142465753
3675793,0.002739726
9314695,0.55890411
1671814,0.068493151
12521653,0.410958904
8211659,0.156164384
11874421,0.953424658
9731060,0.931506849
13460671,0.852054795
13548455,0.063013699
5556330,0.912328767
13547544,0.410958904
6153938,0.994520548
11872135,0.523287671
10037835,0.819178082
5928248,0.021917808
11498837,0.991780822
11070514,0.197260274
11070574,0.194520548
11070627,0.232876712
11381962,0.136986301
13757813,0
12234100,0.350684932
5549585,0.915068493
12711370,0.01369863
12693518,0.21369863
11088570,0.964383562
13000051,0.010958904
12852434,0.975342466
8548621,0.871232877
10727700,0.44109589
2929077,0.106849315
9575891,0.95890411
11973103,0.073972603
7074293,0
12956409,0.912328767
810931,0.221917808
11088727,0.97260274
10412212,0.909589041
10589957,0.317808219
6767632,0.980821918
9139199,0.430136986
12034834,0.98630137
6693683,0.087671233
13001699,0.230136986
12969123,0.021917808
10282227,0.594520548
13772081,0.019178082
9155734,0.821917808
5481957,0.435616438
13641260,0.002739726
13690431,0.224657534
5608150,0.383561644
3904150,1
4681243,0.805479452
7291634,0.832876712
9752962,0.975342466
10933049,0.438356164
7118114,0.010958904
4542106,0.791780822
12427818,0.046575342
11070672,0.210958904
7245019,0
11799760,0.926027397
6275771,0.01369863
13324287,0
8135319,0.98630137
8589153,0.320547945
12176528,0.139726027
789549,0.915068493
13224824,0.002739726
13865047,1
7179747,0.164383562
7228788,0
10633682,0.931506849
9079453,0.909589041
13797894,0.035616438
11323480,0.397260274
11676672,0.539726027
11479979,0.104109589
13142196,0.2
7194929,0
13682928,0.956164384
6686954,0.021917808
13092282,0.619178082
13223274,0.109589041
7210088,0.843835616
8406117,0.446575342
8554206,0.232876712
12583785,0.980821918
7226188,0.802739726
7203626,0
11207395,0.109589041
6045875,0.928767123
606508,0.997260274
13435431,0.131506849
9664405,0.912328767
587699,0
539229,0.720547945
11533235,0.989041096
10058794,0.819178082
6094176,0
12287617,0.060273973
6602484,0.879452055
12991631,0.97260274
7256936,0
9417860,0.153424658
8093131,0.41369863
13505789,0.021917808
802029,0.356164384
7896290,0.271232877
3652341,0.545205479
12908774,0.169863014
13105335,0.153424658
12793908,0.750684932
13325407,0
13301448,0.224657534
7115557,0
11576223,0.961643836
10930375,0.397260274
13060266,0.564383562
11400157,0.98630137
11400439,0.04109589
11874369,0.953424658
8596582,0.901369863
9811330,0.860273973
13731680,0.942465753
2108446,0.523287671
13790521,1
3205786,0.597260274
11397796,0.789041096
12568060,0.010958904
13627443,0.210958904
12201823,0.923287671
6973464,0
10037206,0.832876712
862140,0.98630137
12691768,0.449315068
1107622,0.180821918
5956922,0.969863014
10541993,0.950684932
3334678,0
12509704,0.043835616
7021150,0.887671233
9998232,0.219178082
10576701,0.980821918
7004927,0.753424658
7344095,0.197260274
6938421,0.232876712
11951877,0.019178082
3415740,0
5480764,0.923287671
3907830,0.438356164
10592484,0.183561644
9068033,0.17260274
5561540,0.090410959
13688031,0.016438356
13241108,0.030136986
13377899,0.04109589
11863346,0.764383562
13687862,0.002739726
11967520,0.197260274
7150278,0.575342466
11902424,0.989041096
3676708,0.156164384
12213126,0.002739726
12852013,0.975342466
11533441,0.983561644
13654259,0.443835616
8739011,0.435616438
10524858,0.01369863
12408146,0.526027397
7148833,0.21369863
13736372,0.090410959
3103133,0.156164384
6494594,0
12441131,0.049315068
13466296,0.101369863
2066047,0
11528605,0.904109589
6731066,0.509589041
6292574,0.950684932
11463399,0.531506849
7921821,0.197260274
12309899,0.983561644
10752978,0.983561644
7232809,1
7002637,0
3688112,0.473972603
13279751,0.104109589
7121105,0.2
13168417,0.97260274
12855271,0.887671233
10141160,0.898630137
5537405,0.005479452
13488718,0
1526327,0.901369863
7115825,0
1488990,0.778082192
8343192,0.871232877
13234860,0.123287671
13461113,0.216438356
3710891,0.632876712
5954574,0.879452055
13867526,0.194520548
726663,0.457534247
12555722,0.002739726
13812153,0.052054795
3324710,0.983561644
6747507,0
11754313,0.98630137
7636498,0.364383562
13452475,0.221917808
4602584,0.849315068
3832871,0.805479452
982503,1
4800390,0.994520548
2225231,0.994520548
11098267,0.010958904
9471142,0
13863910,0.64109589
7563368,0.909589041
9450068,0.928767123
11365339,0.452054795
3211036,0.191780822
3154532,0.191780822
9463593,0.846575342
10441218,0.849315068
6766715,0.191780822
9450172,0.961643836
6766026,0.416438356
2979372,0.821917808
9959458,0.019178082
12055622,0.871232877
5242973,0.093150685
13494790,0.263013699
6718411,0.394520548
9498171,0.364383562
13534862,0.046575342
1511926,0.98630137
10700786,0.912328767
10056937,0.049315068
12223267,0.364383562
13002996,0.136986301
4174628,0.528767123
3703710,0
12072335,0.923287671
12541106,0.61369863
13806860,0.232876712
2613444,0.002739726
5609077,0.838356164
6821544,0
11906121,0.983561644
8152036,0.879452055
12543861,0.635616438
9233560,1
10436039,0.849315068
12366727,0.983561644
12542465,0.602739726
11433059,0.898630137
13088280,0.145205479
12833019,0.095890411
13110825,0.526027397
3067287,0.22739726
6671577,0
7868382,0.895890411
13569932,0.073972603
10227136,0.846575342
3498549,0
13829487,0
7161563,0.276712329
7095557,0
6881629,0.024657534
10054107,0.115068493
5668001,0.202739726
13532335,0.139726027
6799287,0.416438356
13466753,0.194520548
13451683,0.104109589
11205052,0.868493151
5896411,0.863013699
10105801,0.095890411
10434145,0.221917808
11891620,0.997260274
13743062,0.769863014
11022498,0.328767123
5928196,0
6728740,0.005479452
13494995,0
13757351,0
9154346,0.810958904
4892876,0.865753425
3543248,0.01369863
9463483,0.846575342
13829651,0.6
13214685,0
13017525,0.016438356
13590500,0.723287671
7037708,0.084931507
9479190,0.778082192
13393626,0.156164384
9478464,0.849315068
13213983,0
12606677,1
13622239,0
7134019,0
7559463,0.989041096
10702537,0.887671233
