	hit_rate
1535776	0.2821917808219178
17592063	0.3424657534246575
9465525	0.9616438356164384
12611248	0.043835616438356165
683670	0.9068493150684932
13210196	0.9506849315068493
4091949	0.33424657534246577
356290	0.3780821917808219
14772877	0.7479452054794521
7761546	0.7534246575342466
2977386	0.6821917808219178
10251790	0.9397260273972603
13659438	0.0
4581249	0.947945205479452
552216	0.7232876712328767
93359	0.821917808219178
12807280	0.8027397260273973
10775044	0.4904109589041096
16017624	0.010958904109589041
14904682	0.7095890410958904
14695565	0.2410958904109589
14056901	0.9123287671232877
4549315	1.0
13157375	0.821917808219178
15722165	1.0
18507448	0.7835616438356164
11101718	1.0
11038162	0.8356164383561644
18508085	0.052054794520547946
1074359	0.8328767123287671
11626336	0.9205479452054794
15591038	0.25753424657534246
1009059	0.873972602739726
14050156	0.13424657534246576
16999240	0.273972602739726
10905572	0.33972602739726027
11952796	1.0
14804403	0.7863013698630137
15394184	0.3589041095890411
13983905	0.0
9736908	0.3013698630136986
17850291	0.2410958904109589
17653661	0.2219178082191781
13524849	0.0
1007338	0.9753424657534246
2645621	0.26575342465753427
13393304	1.0
17456154	0.010958904109589041
12868555	0.0
12934059	0.038356164383561646
17980975	0.8410958904109589
5978595	0.5342465753424658
14899302	0.9972602739726028
3300437	0.4904109589041096
18110400	0.38082191780821917
808720	0.4383561643835616
9131704	0.4054794520547945
11229773	0.2465753424657534
3103038	0.0
11360562	0.9863013698630136
9459954	0.8082191780821918
10902244	0.23013698630136986
17651206	0.8849315068493151
4871632	0.6657534246575343
8673658	0.32054794520547947
18240506	0.15342465753424658
10769139	0.589041095890411
18502935	0.0
13193700	0.0
18436407	0.37534246575342467
13390645	0.0
16011513	0.4575342465753425
3362970	0.821917808219178
4411525	0.8301369863013699
15355982	0.030136986301369864
10965182	0.9945205479452055
18238397	0.2356164383561644
9396712	0.9205479452054794
10270416	0.821917808219178
7365783	0.9972602739726028
13715518	0.03287671232876712
411583	1.0
3361346	1.0
1001058	0.00821917808219178
16207395	0.8657534246575342
2377821	0.0136986301369863
15681073	0.42191780821917807
345430	0.9452054794520548
14566740	0.11506849315068493
10439970	0.7890410958904109
3426046	0.8986301369863013
12207129	0.7424657534246575
15549101	0.1178082191780822
4342354	0.9287671232876712
15286852	0.9972602739726028
16663665	0.33424657534246577
6046209	0.19726027397260273
868801	0.6246575342465753
7225572	0.0
16335081	0.12054794520547946
11419765	0.0
212619	0.1589041095890411
81480	0.7890410958904109
1990543	0.25753424657534246
10567123	1.0
3862242	0.16712328767123288
15744148	0.23835616438356164
9845836	0.8082191780821918
13320020	0.0
12794843	0.0
2177944	0.1589041095890411
17775458	0.9534246575342465
4143849	0.021917808219178082
801336	0.0
12301946	0.5753424657534246
13526170	0.0
14695668	0.9835616438356164
11820579	0.8904109589041096
16899482	0.2876712328767123
17381033	0.21095890410958903
9972346	0.821917808219178
18450117	0.1178082191780822
14296885	0.947945205479452
6365018	0.09863013698630137
7150867	0.5780821917808219
16960764	0.01643835616438356
1713602	0.7589041095890411
11608708	0.22465753424657534
8968914	0.0
18161839	0.989041095890411
13113460	0.00821917808219178
15537984	0.6082191780821918
15129463	0.9917808219178083
6234871	1.0
1971900	0.9753424657534246
14947313	0.5863013698630137
2494793	0.8082191780821918
5538425	0.15342465753424658
10229026	0.947945205479452
8655936	0.3315068493150685
15207809	0.06301369863013699
18091356	0.1780821917808219
17698148	0.16986301369863013
1999243	0.7753424657534247
15599333	1.0
10554278	0.10136986301369863
7699107	0.873972602739726
2732	1.0
685273	0.19726027397260273
1456356	0.0
18359822	1.0
6894620	0.09315068493150686
3029743	0.0
2112132	0.8465753424657534
14694999	0.11232876712328767
16856834	0.07945205479452055
9451156	0.8054794520547945
5125396	0.2273972602739726
3093712	0.6657534246575343
210855	0.6410958904109589
15732350	0.8054794520547945
18505299	0.04657534246575343
144793	0.7616438356164383
4470125	1.0
7418562	0.7013698630136986
17117806	1.0
15741430	0.14520547945205478
15939106	0.0
15413315	0.4575342465753425
18427968	0.1095890410958904
17904266	0.1095890410958904
2895795	0.6958904109589041
12070813	0.0
6959003	0.9917808219178083
9711491	0.2465753424657534
1257025	0.6054794520547945
10497657	0.32602739726027397
4469041	0.915068493150685
10039553	0.0
8598222	0.3232876712328767
7549636	0.4904109589041096
18231435	0.20821917808219179
6958880	0.9917808219178083
13446393	0.03561643835616438
9186399	1.0
14822445	0.7150684931506849
16395255	0.4465753424657534
16985600	0.9260273972602739
863067	0.8794520547945206
600295	0.7452054794520548
12901404	0.0
18360423	0.9178082191780822
18230502	0.07671232876712329
15150242	0.09863013698630137
16002202	0.11506849315068493
11675677	0.0
9788549	0.12876712328767123
16395009	0.5917808219178082
13249219	0.0
11741861	0.1917808219178082
4598406	1.0
2501088	0.9095890410958904
928123	0.9013698630136986
17704147	0.9397260273972603
15948787	0.4849315068493151
15097281	0.0
15470377	0.6931506849315069
16134449	0.23835616438356164
1320713	0.9863013698630136
4007653	0.6054794520547945
13641437	1.0
11609650	0.9232876712328767
8594915	0.8054794520547945
13641186	0.9671232876712329
13283668	0.0
14342960	0.0
4661515	0.7917808219178082
18358479	0.4328767123287671
2303082	0.8438356164383561
11280479	0.9917808219178083
13982393	0.0
16614868	0.9205479452054794
14361211	0.22465753424657534
5906888	0.810958904109589
7985891	0.2465753424657534
8877733	0.30684931506849317
467731	0.0
13312011	0.6191780821917808
9314296	0.3150684931506849
3612661	1.0
17964110	0.2191780821917808
12857184	0.7452054794520548
14484650	0.2219178082191781
10454154	0.23013698630136986
9771817	0.11506849315068493
15604452	0.4191780821917808
15736068	0.14246575342465753
13376741	0.38082191780821917
10383412	0.0410958904109589
4785906	0.0
18225221	0.2191780821917808
17700931	0.4904109589041096
3020271	0.29863013698630136
4967759	0.9972602739726028
7869617	1.0
5969033	0.0
30725	0.7506849315068493
4581662	0.0
15538048	0.2410958904109589
10753706	0.6602739726027397
10163808	0.2054794520547945
202267	0.9232876712328767
15209506	0.0684931506849315
10436077	0.7178082191780822
4854561	0.8301369863013699
17806723	0.049315068493150684
5445451	0.9726027397260274
10097331	0.4438356164383562
17764881	0.852054794520548
266721	0.5780821917808219
8786314	0.2328767123287671
15816765	0.4191780821917808
12783585	0.0
9095190	0.6082191780821918
3739365	0.0
331450	1.0
9796312	0.23835616438356164
13111595	0.6602739726027397
4264211	0.0
17436904	0.936986301369863
16519349	0.9013698630136986
12848762	0.2273972602739726
17370714	0.4575342465753425
13700624	0.16164383561643836
15470075	0.2465753424657534
17436116	0.04657534246575343
13619501	0.8547945205479452
593027	1.0
3345463	0.9616438356164384
1930855	0.7616438356164383
546626	0.8821917808219178
330410	0.9972602739726028
18090668	0.0
6949368	0.2465753424657534
18418167	0.3972602739726027
4917748	0.0
5638620	0.9013698630136986
14657450	0.6301369863013698
1378519	0.9863013698630136
11274427	0.9178082191780822
6671390	0.0
3475390	0.9013698630136986
10553276	0.23835616438356164
3540852	0.9753424657534246
6958055	0.9863013698630136
18010247	0.22465753424657534
11994635	0.4438356164383562
5113983	0.9452054794520548
67672	0.863013698630137
2020928	0.33424657534246577
8848754	0.7835616438356164
8193837	0.33972602739726027
14812838	0.8958904109589041
394904	0.9917808219178083
18491306	0.4767123287671233
18351024	0.21643835616438356
863043	0.9315068493150684
18088634	0.33972602739726027
15302766	0.6657534246575343
16406054	0.46301369863013697
66740	0.9808219178082191
15073872	0.6273972602739726
18088516	0.7671232876712328
5221064	0.0
721765	1.0
8847474	0.9178082191780822
262581	0.15616438356164383
6226322	0.0
18088294	0.6684931506849315
3801609	0.9095890410958904
4939336	0.8383561643835616
16050962	0.0547945205479452
16576734	0.12876712328767123
17536953	0.4657534246575342
4735389	0.8383561643835616
3904474	0.2493150684931507
17746614	1.0
17681263	0.9178082191780822
12188928	1.0
13431969	0.9972602739726028
5029676	0.0
13744365	0.958904109589041
7841770	0.2410958904109589
3908470	1.0
2925113	1.0
12608098	0.3041095890410959
12018733	0.9068493150684932
17981939	0.9917808219178083
18276826	0.9753424657534246
12913584	0.09041095890410959
15858868	0.3589041095890411
12266711	1.0
16191055	0.2465753424657534
4661686	0.8356164383561644
11083126	1.0
16277393	0.8054794520547945
17995387	0.3287671232876712
12084253	0.9698630136986301
16206860	0.9780821917808219
10298608	1.0
17367759	0.2
2804245	0.8493150684931506
17532655	0.7095890410958904
6987792	0.8493150684931506
14991363	0.24383561643835616
13418482	0.9835616438356164
9864256	0.7452054794520548
15088290	1.0
18462386	0.9671232876712329
8553398	0.2191780821917808
6611222	0.7452054794520548
838943	0.958904109589041
14693801	1.0
15187727	1.0
11341660	0.9041095890410958
15448688	0.2054794520547945
5078813	0.4931506849315068
7660636	0.9835616438356164
16133792	0.4328767123287671
1802756	0.23835616438356164
16986727	0.2465753424657534
3993490	0.0
18341949	0.46301369863013697
16904077	0.19726027397260273
18253374	0.6684931506849315
16929632	0.336986301369863
3860814	1.0
18080117	0.4849315068493151
12875156	0.4054794520547945
16479412	0.4931506849315068
1930962	1.0
13297815	0.0
17347989	0.9808219178082191
11739852	0.9945205479452055
11508033	0.9972602739726028
18111098	0.24383561643835616
16261136	0.0
12826454	0.2465753424657534
6822921	0.0
6451294	1.0
16769160	0.8383561643835616
13623426	0.0
18355649	0.4712328767123288
17751440	0.1726027397260274
6992650	0.8438356164383561
3741226	0.8328767123287671
13112332	0.9972602739726028
7934940	0.9945205479452055
4067361	0.9452054794520548
462726	0.6575342465753424
14087610	0.00821917808219178
14093707	0.9972602739726028
13962800	0.7589041095890411
13642901	0.3972602739726027
15099361	0.4904109589041096
7497086	0.0
6513973	0.9945205479452055
17982718	0.473972602739726
17030018	0.0
11067461	0.8876712328767123
13328949	0.23835616438356164
11231317	0.0
18328208	0.0547945205479452
17487730	0.9726027397260274
11851536	0.4547945205479452
15986222	0.33424657534246577
12277015	0.43561643835616437
18010781	0.4931506849315068
6750085	0.2493150684931507
7362770	0.8794520547945206
10638806	0.8931506849315068
16929810	0.13150684931506848
17606617	0.0
3906540	0.8136986301369863
6866159	0.9972602739726028
6181578	0.9232876712328767
3843641	0.33424657534246577
1831098	0.4657534246575342
15454207	0.0
10660072	0.8876712328767123
5683405	0.8986301369863013
960741	0.9972602739726028
17716010	0.4904109589041096
6940457	0.915068493150685
15419685	0.810958904109589
3591503	0.33424657534246577
8113764	0.25753424657534246
9151503	0.0
5905141	0.9452054794520548
12427573	0.9945205479452055
12296292	0.4931506849315068
13911575	0.0
18040187	0.4767123287671233
9396451	0.0
6898978	0.8931506849315068
12207340	0.0
16102894	0.8082191780821918
14107184	0.9945205479452055
366974	0.6684931506849315
3839791	0.5561643835616439
15702606	1.0
17929995	0.4684931506849315
18039862	0.9178082191780822
5956543	0.9863013698630136
1101568	0.958904109589041
15023723	0.2465753424657534
2637299	0.7041095890410959
16168123	0.8547945205479452
5979910	0.3863013698630137
9824326	1.0
2943009	0.06301369863013699
9475020	0.6821917808219178
11422492	0.7397260273972602
9298442	0.0821917808219178
9293898	1.0
5490614	0.9315068493150684
13224642	1.0
8861711	0.0
11024323	0.9972602739726028
13166141	0.0
3959835	0.936986301369863
8906226	0.9041095890410958
13078052	0.8383561643835616
16826986	0.8575342465753425
8925945	0.9095890410958904
17693601	0.024657534246575342
14443865	0.4602739726027397
15240666	0.2465753424657534
17681277	0.3780821917808219
8818606	0.1726027397260274
10020079	0.33424657534246577
15044401	0.42191780821917807
18008799	0.4301369863013699
1892721	1.0
3853210	0.6136986301369863
17024368	0.1726027397260274
11373490	0.3178082191780822
3720961	0.0
3941902	0.9123287671232877
14009450	0.8958904109589041
15647398	0.1178082191780822
4047597	0.0
8504150	1.0
14185948	1.0
9508617	0.0
16589799	0.2328767123287671
15581823	0.0
18412989	0.024657534246575342
15254039	0.7972602739726027
3801254	0.9835616438356164
13937932	0.4904109589041096
9243055	0.4712328767123288
17809750	0.4904109589041096
12732885	1.0
10503307	1.0
15904904	1.0
741755	1.0
18475237	0.9972602739726028
15005202	1.0
16383381	0.9808219178082191
9534752	0.7534246575342466
12113109	0.0
15858914	0.4931506849315068
17497013	0.2465753424657534
14252982	0.9945205479452055
15924108	0.547945205479452
9633708	1.0
10157914	0.9123287671232877
13172196	0.0
12811108	0.9972602739726028
8518486	0.0
17590681	0.2465753424657534
13400409	0.2136986301369863
9697620	0.9698630136986301
1308927	0.8849315068493151
16742458	0.9808219178082191
6748115	0.9972602739726028
8713837	0.9726027397260274
587205	1.0
5893791	0.2410958904109589
5469403	0.0
7075552	0.9342465753424658
11531324	0.0
12036817	0.0
12954366	0.915068493150685
13347275	0.0
17716204	0.4931506849315068
10144613	0.0
16645573	0.24383561643835616
13565376	0.0
12513116	0.18904109589041096
9234409	1.0
844353	0.9972602739726028
18211308	0.24383561643835616
13753106	0.0
7526972	0.0273972602739726
13883947	0.9835616438356164
5258940	0.9123287671232877
7920629	0.8547945205479452
13618887	0.9863013698630136
13883290	0.9863013698630136
14800291	0.852054794520548
16570064	0.043835616438356165
13226136	0.0
18076633	0.34794520547945207
13128598	0.9972602739726028
18080411	0.4931506849315068
5360997	1.0
16043217	0.2465753424657534
11062458	0.0
54325	0.9232876712328767
4573240	0.9452054794520548
18008644	0.4410958904109589
15616135	0.4904109589041096
11453748	0.4273972602739726
12567829	0.33424657534246577
13223695	0.3013698630136986
4672465	0.8712328767123287
17483512	0.0273972602739726
14271472	0.9972602739726028
17154842	0.038356164383561646
5096198	0.9945205479452055
15910043	0.8931506849315068
3077524	0.8328767123287671
2867542	0.7589041095890411
13418206	0.9808219178082191
2472920	0.9972602739726028
14466452	0.43561643835616437
7388497	0.2410958904109589
3651060	0.9780821917808219
4568195	1.0
9351376	0.9808219178082191
15707951	0.20273972602739726
16755227	0.3643835616438356
15706102	0.273972602739726
14001615	0.0
765389	0.9945205479452055
17933213	0.5452054794520548
13735864	0.23835616438356164
16877389	0.4931506849315068
14982601	0.8
14125651	0.9616438356164384
7579892	1.0
11904283	0.7041095890410959
3917357	0.0
8496390	0.07671232876712329
542263	0.9643835616438357
16753383	0.1178082191780822
17342172	0.2410958904109589
10591486	0.7123287671232876
13409332	0.9917808219178083
13999083	0.0
4365053	1.0
3316224	1.0
17012756	0.24383561643835616
5477397	0.9972602739726028
934619	0.8328767123287671
18124889	0.5041095890410959
2998901	0.9013698630136986
14185913	0.4904109589041096
14126074	0.3013698630136986
17402486	0.12602739726027398
10651932	1.0
18122671	0.17534246575342466
6588133	0.2465753424657534
3311221	0.0
165055	0.9397260273972603
11306044	0.4438356164383562
3512378	0.9506849315068493
819960	0.7397260273972602
12681933	0.915068493150685
12812334	0.9068493150684932
14124574	0.9945205479452055
98284	0.8438356164383561
15958215	0.2410958904109589
18213435	0.8931506849315068
13337155	0.0
13727835	0.0273972602739726
11368434	0.15616438356164383
4094518	1.0
4094503	0.915068493150685
6591408	0.9041095890410958
13399386	0.726027397260274
6649558	0.7506849315068493
15037609	1.0
13398931	0.9123287671232877
11528337	0.9808219178082191
7108611	0.8191780821917808
15874703	0.2410958904109589
17591266	0.0
159811	0.9917808219178083
18333003	0.9671232876712329
158507	1.0
15625803	0.863013698630137
4025852	1.0
14249185	0.536986301369863
8612332	0.4876712328767123
15887792	0.2410958904109589
15875199	0.4136986301369863
12412537	0.06301369863013699
5989881	0.6383561643835617
5269000	0.7890410958904109
2844034	0.4520547945205479
10053505	0.9917808219178083
17721005	0.0958904109589041
9593380	0.0
15819154	1.0
17589215	0.0
7561211	0.9671232876712329
11168417	1.0
2841929	0.6191780821917808
5987261	0.9945205479452055
5135861	0.9917808219178083
3040394	0.0
14913381	0.2465753424657534
17654871	0.41643835616438357
6249236	1.0
2073869	0.2465753424657534
16601782	0.9917808219178083
8737288	0.0
7032896	1.0
11362971	0.8136986301369863
3077636	0.9424657534246575
2836862	0.9315068493150684
15419743	0.2273972602739726
14372021	1.0
8604838	0.6684931506849315
12011721	1.0
4933756	0.7890410958904109
9652724	0.8547945205479452
16205358	0.0
10699954	0.9315068493150684
6505881	0.0
11550900	0.07123287671232877
4079246	0.9616438356164384
933007	0.7123287671232876
12607470	0.0
15347084	0.14794520547945206
12138042	1.0
15870268	0.13424657534246576
17639721	0.1917808219178082
14178882	0.9397260273972603
18067296	0.1780821917808219
1601380	0.32054794520547947
16043047	0.9205479452054794
13172443	1.0
7086215	0.9972602739726028
17417418	0.4465753424657534
18290597	0.1232876712328767
5560698	0.7041095890410959
5772983	1.0
1315773	1.0
13112238	1.0
7869214	0.9972602739726028
725263	0.7479452054794521
18157468	0.4465753424657534
15799419	0.0547945205479452
163786	0.7315068493150685
8195409	0.2547945205479452
17654571	0.0
10060079	0.08493150684931507
16977074	0.2958904109589041
16255985	0.0
11209528	1.0
15940192	0.4904109589041096
15546831	0.4
9845058	1.0
2111804	0.852054794520548
669955	0.7150684931506849
10500743	0.0
16987160	0.4301369863013699
14300015	0.9917808219178083
13655273	0.2410958904109589
14692795	0.9972602739726028
13720905	0.0
2109043	0.3315068493150685
16527714	0.958904109589041
14168409	0.9972602739726028
5490956	0.0136986301369863
12136999	0.0
6762001	0.8273972602739726
12135309	0.9972602739726028
10628277	0.9863013698630136
4932275	0.1643835616438356
7350605	0.852054794520548
17991480	0.40821917808219177
14558230	0.9095890410958904
18490512	0.10136986301369863
9296523	0.9945205479452055
14492222	0.9945205479452055
9200066	0.2219178082191781
6729674	0.821917808219178
18161113	0.01643835616438356
7281613	0.9315068493150684
17767272	0.4931506849315068
7079123	0.0
11672474	0.4904109589041096
15604351	0.3315068493150685
15407094	0.28493150684931506
15603961	0.0
12327123	1.0
4527218	0.9808219178082191
14488710	0.3835616438356164
13768335	0.4904109589041096
9699416	1.0
9434107	0.0
11801816	0.0
5903030	0.3698630136986301
16757472	0.8767123287671232
13111869	0.9972602739726028
6033314	0.4712328767123288
13566613	0.27945205479452057
8720147	0.0
8130198	1.0
16286316	0.057534246575342465
9637500	1.0
15470890	0.9917808219178083
13176342	0.8684931506849315
790017	0.5863013698630137
16190883	0.9972602739726028
17894607	0.21095890410958903
11209722	0.0
3083523	0.9205479452054794
1267991	1.0
14586301	0.2410958904109589
13240390	0.24383561643835616
15980213	0.4602739726027397
17258065	0.4136986301369863
8651774	0.9945205479452055
8652599	1.0
6489294	0.7808219178082192
9175372	0.0
12452124	0.9917808219178083
18023759	0.4849315068493151
15843519	0.947945205479452
16869943	0.0
5825816	0.057534246575342465
17462133	0.20273972602739726
16430861	0.9808219178082191
16364474	0.863013698630137
10126519	0.9945205479452055
3498744	0.9917808219178083
4743803	1.0
17075436	0.2273972602739726
16132596	0.0
17828330	0.9287671232876712
10749801	0.4904109589041096
13469381	0.9945205479452055
12836842	0.0
12021460	0.7534246575342466
13815558	0.3698630136986301
11395643	0.0
15026420	1.0
13495586	0.7397260273972602
9613843	0.9671232876712329
8753625	0.9260273972602739
17332503	0.4876712328767123
12674531	0.0
12728595	0.0
1515883	0.9123287671232877
8266244	0.9972602739726028
8653463	0.0
5180250	0.2191780821917808
9699833	0.0
886898	0.8986301369863013
2289824	0.0
704727	0.9972602739726028
9996741	0.9013698630136986
9945221	0.0
17533374	0.23835616438356164
4440003	0.41643835616438357
9647885	0.0
9864016	0.9808219178082191
79502	0.9726027397260274
13103854	0.2684931506849315
6415000	1.0
15721113	0.40821917808219177
1213696	0.873972602739726
1998807	1.0
11829415	0.473972602739726
15004626	0.3095890410958904
5627396	0.2136986301369863
14236758	0.2465753424657534
2349875	0.0
10672929	0.9698630136986301
7323069	0.915068493150685
11023195	0.18904109589041096
3839332	1.0
1542244	0.4876712328767123
1752001	0.7287671232876712
7229869	0.4821917808219178
4727863	0.43561643835616437
10040593	0.947945205479452
17621218	0.3095890410958904
7715456	1.0
15499600	0.052054794520547946
17448180	0.07945205479452055
9301998	0.0
4206223	0.8904109589041096
7575044	0.0
5406131	0.7506849315068493
688583	0.5561643835616439
15565416	0.9287671232876712
964803	0.42191780821917807
11416125	0.3780821917808219
4317051	0.9863013698630136
535438	0.0
10022620	0.2410958904109589
4916997	0.8657534246575342
2865186	0.0
1423375	0.863013698630137
5617409	0.09863013698630137
5930009	0.9945205479452055
16480202	0.36164383561643837
13466172	0.936986301369863
9846383	0.0
1831355	0.8876712328767123
6076745	0.6136986301369863
1175917	0.7972602739726027
2369310	0.32602739726027397
13641132	0.9671232876712329
1229594	0.7534246575342466
4796551	0.9561643835616438
14040591	0.7561643835616438
3829962	0.5095890410958904
15889048	0.2465753424657534
2825810	0.7041095890410959
10363409	0.0
374590	1.0
16784217	0.6904109589041096
16456894	0.0
12676017	0.9616438356164384
10709860	0.4246575342465753
8389734	0.0
17570337	0.44931506849315067
4069297	0.863013698630137
1971325	0.8465753424657534
9967076	0.0
15808475	0.8164383561643835
12741916	0.9945205479452055
11984276	0.3643835616438356
5959291	0.1506849315068493
5728759	0.5287671232876713
7563502	0.10410958904109589
15511992	0.01643835616438356
700798	0.8821917808219178
2451658	0.0
8565834	0.16712328767123288
6121390	0.9972602739726028
4395384	1.0
8607747	0.0
1904330	0.9178082191780822
7647218	0.9698630136986301
12449178	0.0
12019298	0.0
854243	0.4904109589041096
4786197	0.7315068493150685
13591798	0.7890410958904109
2425057	0.8821917808219178
7406712	0.9205479452054794
18220107	0.0
1945299	0.6602739726027397
102400	0.2328767123287671
1990067	0.08493150684931507
7400306	0.30684931506849317
3795794	0.9863013698630136
14281055	1.0
43776	0.43561643835616437
12344695	0.0
13194645	0.0
44520	1.0
317226	0.9863013698630136
2636972	0.0
12572140	0.8383561643835616
14472659	0.9808219178082191
17749444	0.8712328767123287
3986794	0.8684931506849315
14074139	0.4849315068493151
14078683	0.473972602739726
9759151	0.5342465753424658
2857350	1.0
9919175	0.9972602739726028
16996911	0.06301369863013699
15985047	0.35342465753424657
4968203	0.4876712328767123
1268087	0.6383561643835617
5631165	0.4575342465753425
14506323	0.9753424657534246
9628797	0.24383561643835616
6051139	0.41643835616438357
17251495	0.14520547945205478
16995873	0.057534246575342465
14014074	0.958904109589041
1305602	0.7287671232876712
8035334	0.863013698630137
2249282	0.9808219178082191
14963422	0.9917808219178083
86674	0.8465753424657534
9479795	0.15342465753424658
12710100	0.6657534246575343
9750131	0.0
14920207	0.4657534246575342
5720444	0.0
1914549	0.4904109589041096
8473501	0.7643835616438356
9347680	0.663013698630137
9282536	0.0
1220989	0.9452054794520548
9979790	0.5342465753424658
6278405	0.0
14110210	0.4547945205479452
16403871	0.9315068493150684
10414641	0.9315068493150684
1619645	0.09315068493150686
14786250	0.1589041095890411
6135485	1.0
106061	0.8273972602739726
6135360	1.0
13652157	0.4438356164383562
16829888	0.9260273972602739
5295439	0.863013698630137
13756069	0.0
13016856	0.2191780821917808
1230137	0.6410958904109589
15310686	0.08493150684931507
11247410	0.4273972602739726
3359860	0.40821917808219177
17253519	0.410958904109589
4015029	0.9287671232876712
16466870	0.2410958904109589
5653144	0.0
11908537	0.1917808219178082
15572133	0.0
12949812	0.0
11183193	0.4794520547945205
14653743	0.0
7562819	0.0
1107730	1.0
3906258	0.0
759201	0.9342465753424658
13998138	0.09315068493150686
910294	1.0
15548666	0.9917808219178083
3991654	1.0
6504598	0.24383561643835616
1262262	0.8356164383561644
18271947	0.9506849315068493
5652533	0.3287671232876712
1455361	0.989041095890411
3227096	0.673972602739726
5717468	0.0
5968231	0.2356164383561644
18037936	0.9041095890410958
1284847	0.9178082191780822
9738950	0.4712328767123288
3069018	0.9808219178082191
16290473	0.4191780821917808
15110802	0.7698630136986301
13669006	0.7616438356164383
14455386	0.15342465753424658
844214	0.947945205479452
13956788	0.18082191780821918
13451944	0.021917808219178082
9975863	0.0
14825442	0.0
16071921	0.052054794520547946
299023	1.0
17993774	0.16164383561643836
15328725	0.4273972602739726
9554442	1.0
976333	0.8082191780821918
16631532	0.3726027397260274
1689200	0.9315068493150684
7549424	0.4
5760371	0.1780821917808219
5760370	0.23835616438356164
5104950	0.0
14822447	0.7397260273972602
3130957	0.9205479452054794
11963803	0.0
3859718	0.1726027397260274
16944459	0.8164383561643835
18255708	0.10684931506849316
14125320	0.8684931506849315
13580032	0.4136986301369863
11570194	0.14246575342465753
953514	0.049315068493150684
2739290	0.9041095890410958
12399934	0.20821917808219179
249914	0.8849315068493151
6866356	0.9205479452054794
14533955	0.9205479452054794
5383963	0.9643835616438357
16630260	0.9808219178082191
8489617	0.7424657534246575
6692014	0.0
4070444	0.8164383561643835
16784282	0.6602739726027397
3263400	0.9917808219178083
13222957	0.4383561643835616
17637544	0.0
14786770	0.9808219178082191
7936594	0.0
2867922	0.3041095890410959
10273570	0.9945205479452055
17226297	0.7232876712328767
15941600	0.4904109589041096
16114472	0.019178082191780823
15974796	0.1726027397260274
238059	0.8876712328767123
573730	0.4438356164383562
17140536	0.4904109589041096
12627102	0.23013698630136986
15117473	0.0547945205479452
9534367	0.7835616438356164
16842606	0.43561643835616437
12779360	0.0
17956621	0.736986301369863
6487733	0.0684931506849315
6061638	0.0
8846877	0.0
4849148	0.8657534246575342
11107139	0.33424657534246577
12778064	0.0
14253808	1.0
4848752	0.9452054794520548
14285920	0.2410958904109589
5372345	0.8383561643835616
15989092	0.3287671232876712
1898747	0.8493150684931506
16971992	0.4575342465753425
2128052	0.7863013698630137
14088307	0.2273972602739726
3340326	0.0
456664	1.0
2553441	0.3178082191780822
849360	0.9068493150684932
16315762	0.9013698630136986
9172166	0.0
16381714	0.4712328767123288
16054009	0.23835616438356164
13428934	0.0
1216507	0.1589041095890411
18197134	0.33424657534246577
18459155	0.07123287671232877
422298	0.7835616438356164
4303850	0.5671232876712329
2665515	1.0
2361652	1.0
2792574	0.0
10772584	0.23013698630136986
16165978	0.4438356164383562
4059899	0.8657534246575342
12906552	0.8328767123287671
1339442	0.0
14053401	0.030136986301369864
15397393	0.27123287671232876
4583081	0.37534246575342467
1240264	1.0
16667001	0.8164383561643835
255715	0.8849315068493151
649862	0.0
2026087	0.9397260273972603
3783779	1.0
7530140	0.0
11396688	0.4602739726027397
845314	0.8465753424657534
6677656	0.663013698630137
6415519	0.18904109589041096
13493040	0.1506849315068493
1893045	0.6986301369863014
12837544	0.0
3792294	0.09863013698630137
18077561	0.0547945205479452
17751201	0.4465753424657534
16897539	0.8465753424657534
16929266	0.0
4902411	0.9780821917808219
6015443	0.8082191780821918
4639002	0.35342465753424657
14731863	0.9808219178082191
18139880	0.4767123287671233
4181006	0.13972602739726028
4048050	0.8301369863013699
8831959	0.936986301369863
16827344	0.7534246575342466
7534005	1.0
11321473	0.9945205479452055
10089812	0.989041095890411
13942775	0.9205479452054794
6798960	0.3780821917808219
11189779	0.0547945205479452
310448	0.9178082191780822
7388192	0.9808219178082191
4438551	0.9260273972602739
3521028	0.0
571561	0.9780821917808219
4438876	0.8684931506849315
5946163	0.4876712328767123
1242239	0.0
17348589	0.010958904109589041
7583199	0.9917808219178083
1226155	0.9041095890410958
16970654	0.4767123287671233
8304058	0.0
3323232	0.9178082191780822
308524	0.8602739726027397
570695	0.0547945205479452
12891416	0.0
46853	0.9835616438356164
1733479	0.9287671232876712
12104698	0.2465753424657534
13564284	0.4410958904109589
5615588	0.9671232876712329
4304839	0.34794520547945207
16691820	0.6821917808219178
14934653	0.5589041095890411
15968539	0.6821917808219178
17737280	0.4520547945205479
13772333	0.23013698630136986
3712345	0.663013698630137
13020571	0.9972602739726028
9153921	0.7205479452054795
961852	0.1506849315068493
9219415	0.0
18162545	0.19452054794520549
6805923	0.9068493150684932
13359526	0.0
15179462	0.2465753424657534
12888163	0.0
13412641	0.4794520547945205
13609207	0.0
16230556	0.07945205479452055
9807188	0.0
15902021	0.27671232876712326
7054527	0.0
12494576	0.4821917808219178
7840869	0.0
5153624	0.13150684931506848
13607095	0.019178082191780823
14000077	0.9260273972602739
9739269	0.0
1743292	0.9260273972602739
2856773	0.15616438356164383
9411438	0.736986301369863
